,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,total_share,cap_rese,undistr_porfit,surplus_rese,special_rese,money_cap,trad_asset,notes_receiv,accounts_receiv,oth_receiv,prepayment,div_receiv,int_receiv,inventories,amor_exp,nca_within_1y,sett_rsrv,loanto_oth_bank_fi,premium_receiv,reinsur_receiv,reinsur_res_receiv,pur_resale_fa,oth_cur_assets,total_cur_assets,fa_avail_for_sale,htm_invest,lt_eqt_invest,invest_real_estate,time_deposits,oth_assets,lt_rec,fix_assets,cip,const_materials,fixed_assets_disp,produc_bio_assets,oil_and_gas_assets,intan_assets,r_and_d,goodwill,lt_amor_exp,defer_tax_assets,decr_in_disbur,oth_nca,total_nca,cash_reser_cb,depos_in_oth_bfi,prec_metals,deriv_assets,rr_reins_une_prem,rr_reins_outstd_cla,rr_reins_lins_liab,rr_reins_lthins_liab,refund_depos,ph_pledge_loans,refund_cap_depos,indep_acct_assets,client_depos,client_prov,transac_seat_fee,invest_as_receiv,total_assets,lt_borr,st_borr,cb_borr,depos_ib_deposits,loan_oth_bank,trading_fl,notes_payable,acct_payable,adv_receipts,sold_for_repur_fa,comm_payable,payroll_payable,taxes_payable,int_payable,div_payable,oth_payable,acc_exp,deferred_inc,st_bonds_payable,payable_to_reinsurer,rsrv_insur_cont,acting_trading_sec,acting_uw_sec,non_cur_liab_due_1y,oth_cur_liab,total_cur_liab,bond_payable,lt_payable,specific_payables,estimated_liab,defer_tax_liab,defer_inc_non_cur_liab,oth_ncl,total_ncl,depos_oth_bfi,deriv_liab,depos,agency_bus_liab,oth_liab,prem_receiv_adva,depos_received,ph_invest,reser_une_prem,reser_outstd_claims,reser_lins_liab,reser_lthins_liab,indept_acc_liab,pledge_borr,indem_payable,policy_div_payable,total_liab,treasury_share,ordin_risk_reser,forex_differ,invest_loss_unconf,minority_int,total_hldr_eqy_exc_min_int,total_hldr_eqy_inc_min_int,total_liab_hldr_eqy,lt_payroll_payable,oth_comp_income,oth_eqt_tools,oth_eqt_tools_p_shr,lending_funds,acc_receivable,st_fin_payable,payables,hfs_assets,hfs_sales,cost_fin_assets,fair_value_fin_assets,contract_assets,contract_liab,accounts_receiv_bill,accounts_pay,oth_rcv_total,fix_assets_total,cip_total,oth_pay_total,long_pay_total,debt_invest,oth_debt_invest,update_flag
3645,002075.SZ,20200425,20200425,20200331,1,1,1,2206771772.0,-608601669.4,3293114991.1,170276872.77,4236075.78,145273801.36,3573749395.74,,15870362.37,,299155455.14,,333904.33,1796177593.56,,,,,,,,,9576556.5,6947810687.35,,,19921849.42,,,,,3876641216.86,249200075.56,,,,,366263184.59,,,,9302723.96,,,4948678049.43,,,,,,,,,,,,,,,,,11896488736.78,,143000000.0,,,,,1274969937.97,1598044732.08,539435124.34,,,113453403.42,87598445.06,175884.72,,,,,,,,,,,21236222.74,4034407438.08,,,,,91221450.95,63514499.87,9990945.82,164726896.64,,,,,,,,,,,,,,,,,4199134334.72,,,,,2631522486.94,5065831915.12,7697354402.06,11896488736.78,,33872.87,,,,,,,,,,,,,15870362.37,2873014670.05,12272494.86,3876641216.86,249200075.56,256669572.47,,,,1
3646,603776.SH,20200425,20200425,20200331,1,1,1,187580000.0,640364312.49,1815885168.44,118679816.89,,447778378.45,1806169630.14,,216789451.18,,15397439.98,,,64445462.76,,,,,,,,,47766956.71,3076290580.4,,,24588670.95,,,,,411465616.38,39440788.87,,,,,54468649.66,,,232904471.17,41538420.52,,261049.87,804667667.42,,,,,,,,,,,,,,,,,3880958247.82,98000000.0,100146208.33,,,,,60548000.0,151822016.78,,,,17941269.51,19357631.39,,,,,,,,,,,1152395.83,,585860221.89,,,,6572106.95,451082912.2,3559883.84,,559214902.99,,,,,,,,,,,,,,,,,1145075124.88,31378926.96,,,,4008110.09,2731875012.85,2735883122.94,3880958247.82,,744641.99,,,,,,,,,,,419935623.76,60444329.21,216789451.18,212370016.78,57907637.42,411465616.38,39440788.87,174448370.84,,,,1
3647,601901.SH,20200425,20200425,20200331,1,4,1,8232101395.0,16376028946.43,8841777162.1,1463783727.6,,40260401799.66,25693115747.08,,,,,,,,,,8699484113.03,,,,,4288259380.81,,,,,,171374388.69,,1958826019.57,,491332258.56,16475765.14,,,,,243172106.7,,4523034174.49,,568956099.64,,,,,,,44553415.68,,,,,4575577660.96,,,,29401939751.47,5878479090.26,,,132095387873.72,,,,,5056965277.74,8559543919.82,,,,15213622094.7,,1487901245.46,466297242.91,,,,,,,,,28146512063.48,,,,,18089846032.63,,,238959091.89,7552107.65,,,,,7899503.62,,,402797822.91,,,,,,,,,,,,92447696788.49,57811018.72,3741974463.5,,,928249941.2,38719441144.03,39647691085.23,132095387873.72,,121586468.12,,,20362505678.55,672000302.64,4808486283.27,9927932659.84,,,,,,,,,,,,,,,14709535788.76,1
3648,601108.SH,20200425,20200425,20200331,1,4,1,3589000000.0,8266130824.98,5447848154.6,917546705.97,,17301919052.03,18730524235.02,,,,,,,,,,4142237114.82,,,,,3835331036.39,,,,,5837490037.56,22789940.46,,355808314.54,,294332256.38,1670204.24,,,,,328322795.27,,,,357607042.59,,,,,,,25475642.64,,,,,402494180.5,,,,13865341122.95,3624927502.19,,,71819208557.71,,664761201.08,,,,,,,,6820124493.41,,1730618835.66,181400798.08,,,,,,,,,16811930910.29,,,,,14634221339.24,,,,39816292.26,,,,,49665458.37,,,447570002.99,,,,,,,,,,,,50249667692.74,,2684603805.85,,,8981671.84,21560559193.13,21569540864.97,71819208557.71,,155429701.73,500000000.0,,12927783614.84,440911595.74,8306490667.91,540235199.88,,,,,,22832493.57,,,,,,,,228883551.49,6460607051.0,1
3649,601916.SH,20200425,20200425,20200331,1,2,1,21268697000.0,32018296000.0,32580576000.0,7294213000.0,,,115852258000.0,,,,,,,,,,,8882212000.0,,,,17266526000.0,,,,,,,,34345993000.0,,12833200000.0,,,,,,2070120000.0,,,,11590562000.0,1046380785000.0,,,122016948000.0,20745690000.0,7153763000.0,20406977000.0,,,,,,,,,,,,,1827566138000.0,,,100251027000.0,,28640732000.0,10380690000.0,,,,20430867000.0,,4275308000.0,6304123000.0,,,,,,,,,,,,,,170455681000.0,,,5682009000.0,,,,,78396203000.0,21431456000.0,1236888356000.0,,8503020000.0,,,,,,,,,,,,1694717213000.0,,19454244000.0,,,1862328000.0,130986597000.0,132848925000.0,1827566138000.0,,3412907000.0,14957664000.0,14957664000.0,,,,,,,,,,,,,,,,,,319887967000.0,84021850000.0,1
3650,601601.SH,20200425,20200425,20200331,1,3,1,9062000000.0,66650000000.0,78974000000.0,4835000000.0,,27747000000.0,4522000000.0,,,,,,18291000000.0,,,,,,35404000000.0,6599000000.0,,33295000000.0,,,521405000000.0,294434000000.0,20172000000.0,8202000000.0,162871000000.0,12943000000.0,,16087000000.0,1999000000.0,,,,,3784000000.0,,1357000000.0,,1078000000.0,,,,,,,,7329000000.0,7572000000.0,1974000000.0,10879000000.0,,58186000000.0,6658000000.0,,,,,,1611323000000.0,,,,,,,,,,78568000000.0,5517000000.0,3889000000.0,4141000000.0,325000000.0,,,,,,8569000000.0,,,,,,,9989000000.0,,,,2814000000.0,,,,,,,,22718000000.0,7423000000.0,,82552000000.0,70227000000.0,46549000000.0,945297000000.0,81824000000.0,,,22123000000.0,23896000000.0,1420404000000.0,,14345000000.0,,,4994000000.0,185925000000.0,190919000000.0,1611323000000.0,,12059000000.0,,,,,,,,,,,,,,,,,,,,,,1
3651,601377.SH,20200425,20200425,20200331,1,4,1,6696671674.0,14374587738.15,7235228527.92,1714889826.09,,52655349401.96,50434928009.41,,,,,,,,,,6877541913.05,,,,,7271572115.4,,,,,1579235333.99,150399864.08,,1325952159.26,,586377497.54,,,,,,196424362.45,,12264149.78,,1289939537.67,,,,,,,52237229.74,,,,,4153987774.4,,,,32700516145.44,5343103081.06,,,173426023715.54,3061824253.48,4876943080.63,,,,3535956448.47,,,,27169708317.45,,4461357792.04,1237876000.4,,,,,,,,,40805953815.62,,,,,44263947160.17,,,3400000.0,15262135.89,,,,,22820592.3,,,751332207.13,,,,,,,,,,,,136065303776.35,,4162479692.43,,,2633965771.56,34726754167.63,37360719939.19,173426023715.54,,542896709.04,,,19721626074.28,2410108043.86,2296442944.13,3519557009.91,,,,,,42922018.73,,,,,,,,,22323577771.45,1
3652,601066.SH,20200425,20200425,20200331,1,4,1,7646385238.0,8753212699.52,19427877486.35,3573327464.53,,75934659139.16,102496756739.86,,,,,,,,,,13314342328.32,,,,,20723906935.1,,,,,268147386.53,58207113.67,,527182995.95,,470277513.65,,,,,,223598614.82,,,,1133836010.67,,,,,,,1313010807.62,,,,,3397439850.06,,,,51430718042.62,8828302239.25,,,287013960879.13,,1186717628.28,,,11947539986.11,914949925.26,,,,53093145494.11,,3253952513.16,666872253.32,,,,,,,,,62292642327.55,309168158.68,,,,59205439338.29,,,54204180.0,783995107.8,,,,,639287273.45,,,7565739721.43,,,,,,,,,,,,228076955479.04,,8701277231.06,,,320132795.25,58616872604.84,58937005400.09,287013960879.13,,534094372.17,9980698113.21,,29296592090.93,3721726293.39,20065359714.67,5099265398.67,,,,,,,,,,,,,,,30009879810.71,1
3653,002181.SZ,20200425,20200425,20200331,1,1,1,1161058174.0,1340198622.94,1220733312.99,318880669.9,,738495942.6,1614253750.77,5772733.52,165760810.96,,4028821.23,,304825.18,97377512.15,,,,,,,,,27694178.45,2664974011.66,,,573985405.91,211083532.57,,,,158232944.02,182284741.32,,,,,726657831.68,,,5262344.69,523837.29,,20984462.3,1889601146.85,,,,,,,,,,,,,,,,,4554575158.51,191198341.14,,,,,,,51663105.0,130230975.15,,,64939011.14,7517151.14,,1425239.89,,,,,,,,,,15570475.05,303652731.71,,,,2599.0,120618.16,10322816.59,,201644374.89,,,,,,,,,,,,,,,,,505297106.6,,,,,9107465.41,4040170586.5,4049278051.91,4554575158.51,,-700193.33,,,,,,,,,,,,,171533544.48,51663105.0,11590261.98,158232944.02,182284741.32,33732014.23,,,,1
3654,300792.SZ,20200425,20200425,20200331,1,1,1,80139000.0,728818294.64,491969951.8,39679870.35,,877592869.23,,,118697624.56,,71130342.38,,,117851745.56,,,,,,,,,73664709.02,1301963634.33,,,,,,,,108636678.45,,,,,,523945.72,,,9421044.53,2183291.65,,26576163.01,159011123.36,,,,,,,,,,,,,,,,,1460974757.69,,,,,,,,81845443.29,746639.28,,,7278831.41,27408029.99,,,,,,,,,,,,,134040538.5,,,,,417500.0,,,417500.0,,,,,,,,,,,,,,,,,134458038.5,14404570.0,,,,177474.15,1326339245.04,1326516719.19,1460974757.69,,136698.25,,,,,,,,,,,,,118697624.56,81845443.29,43026343.58,108636678.45,,16761594.53,,,,0
3655,300477.SZ,20200425,20200425,20200331,1,1,1,832975698.0,641048464.26,466277771.87,58201641.99,,278596421.05,14244218.69,24700533.0,1220533083.9,,89620131.73,,,771003887.82,,,,,,,,,3797057.67,2459177484.29,,,620635282.64,,,,,616296297.38,304831653.92,,,,,250517286.92,8015628.46,405390278.37,26224789.18,20079083.74,,,2253990300.61,,,,,,,,,,,,,,,,,4713167784.9,202595138.89,926162248.0,,,,,480669848.4,872087340.79,47426048.95,,,23557680.91,23916889.14,1121594.96,,,,,,,,,,28383520.06,,2489037185.43,,,,,6147953.34,66083724.91,,274826817.14,,,,,,,,,,,,,,,,,2763864002.57,59719704.24,,,,1068357.25,1948235425.08,1949303782.33,4713167784.9,,9451553.2,,,,,,,,,,,,,1245233616.9,1352757189.19,32852164.58,616296297.38,304831653.92,86833609.18,,,,1
3656,603277.SH,20200425,20200425,20200331,1,1,1,410055000.0,750758724.6,767463000.67,157002840.13,14054634.77,250080185.7,490000000.0,500000.0,167709315.49,,25431859.23,,,483296524.32,,,,,,,,,365483971.93,1799615334.66,,,12907396.27,,,,,454653532.03,61506858.01,,,,,71132770.26,,,1368130.54,40074731.63,,12644617.71,816288036.45,,,,,,,,,,,,,,,,,2615903371.11,,173211009.49,,,,8137865.0,23630838.48,149922503.52,,,,21185784.07,10156278.13,,,,,,,,,,,,17988060.24,482452460.17,,,,33203985.52,8916671.96,9056815.3,,51177472.78,,,,,,,,,,,,,,,,,533629932.95,21266100.0,,,,,2082273438.16,2082273438.16,2615903371.11,,4205337.99,,,,,,,,,,,,28355910.23,168209315.49,173553342.0,17113477.99,454653532.03,61506858.01,49864211.01,,,,1
3657,603722.SH,20200425,20200425,20200331,1,1,1,87690000.0,260137802.69,193070964.56,26048471.94,,76425884.03,110423442.75,1000000.0,50379229.97,,7974028.91,,,47200100.45,,,,,,,,,5358925.64,324686908.2,,,,,,,,213610134.5,,,,,,36487130.24,,,10707696.87,951915.95,,4211695.0,362890008.79,,,,,,,,,,,,,,,,,687576916.99,,,,,,,83350000.0,20081853.09,,,,1565099.25,2586821.81,,,,,,,,,,,,,126601594.77,,,,,63516.41,6194725.31,,6258241.72,,,,,,,,,,,,,,,,,132859836.49,12127500.0,,,,-102658.69,554819739.19,554717080.5,687576916.99,,,,,,,,,,,,,,3621291.67,51379229.97,103431853.09,2164646.0,213610134.5,86921436.23,15396528.95,,,,1
3658,300006.SZ,20200425,20200425,20200331,1,1,1,812241205.0,654997623.29,36358516.03,54026897.56,,406234183.35,,,566349352.19,,32409695.76,,,372820238.49,,,,,,,,,66652211.07,1772411520.23,,,256326060.48,7451551.07,,,,,,,,,,194759653.01,123116605.01,87698274.7,3834087.85,83746809.49,,85000679.91,1652364338.71,,,,,,,,,,,,,,,,,3424775858.94,79700000.0,1026869655.5,,,,,4162350.19,96154967.41,23542516.21,,,20019471.63,17007554.88,,,,,,,,,,,128289772.41,,1666270306.13,,,,,5313795.09,15531529.64,,108800193.24,,,,,,,,,,,,,,,,,1775070499.37,,,,,92081117.69,1557624241.88,1649705359.57,3424775858.94,,,,,,,,,,,,,,,566349352.19,100317317.6,297333435.99,580085836.33,4648154.5,350224017.9,8254868.51,,,0
3659,300318.SZ,20200425,20200425,20200331,1,1,1,816900495.0,339712.26,200540476.66,,,79179340.31,,,88724580.54,,14772844.44,,,758546164.31,,,,,,,,,20546439.0,1006162378.99,,,,31871951.47,,,,451424508.1,83811577.15,,,,,182241305.42,86717205.04,786592379.82,33224043.18,6112374.26,,25046328.78,1707041673.22,,,,,,,,,,,,,,,,,2713204052.21,136106114.15,397257907.53,,,,,139300.0,96145936.15,9381959.84,,,19522006.67,8767655.39,36564498.69,,,,,,,,,,53649930.43,,1427466471.68,,,,869143.32,91635148.5,13061117.18,1810718.11,244091825.34,,,,,,,,,,,,,,,,,1671558297.02,,,,,23439350.25,1018206404.94,1041645755.19,2713204052.21,,425721.02,,,,,,,,,,,,,88724580.54,96285236.15,41497070.39,451424508.1,83811577.15,842601775.67,609584.08,,,1
3660,002142.SZ,20200425,20200425,20200331,1,2,1,5628330000.0,18785134000.0,44661901000.0,7249585000.0,,,258404823000.0,,,,,,,,,,,2344258000.0,,,,10617093000.0,,,,,,39280000.0,,2830299000.0,,6354046000.0,1393003000.0,,,,,372453000.0,,,,4403969000.0,564161159000.0,,,110523424000.0,25108134000.0,17678128000.0,32086986000.0,,,,,,,,,,,,,1438948115000.0,,,41140198000.0,,36125120000.0,17053028000.0,,,,16017943000.0,,538694000.0,3115765000.0,,,,,,,,,,,,,,169472785000.0,,,2365342000.0,,,,,51411492000.0,31239951000.0,938012977000.0,,26038071000.0,,,,,,,,,,,,1332531366000.0,,10955365000.0,,,441139000.0,105975610000.0,106416749000.0,1438948115000.0,,3884849000.0,14810446000.0,14810446000.0,,,,,,,,,,,,,,,,,,187360277000.0,215172706000.0,1
3661,300632.SZ,20200425,20200425,20200331,1,1,1,182982997.0,155090305.98,457675431.52,45534756.62,,360322544.94,209033608.47,,225878408.94,,11607655.09,,,88468383.6,,,,,,,,,12784766.96,935177182.38,,,,25966808.9,,,,190476485.81,,,,,,12442044.57,,36100256.78,5641949.42,4991474.27,,15677608.83,291296628.58,,,,,,,,,,,,,,,,,1226473810.96,,142454303.92,,,,813503.43,60740000.0,120037632.0,84195.6,,,13698534.53,10670592.54,87445.88,,,,,,,,,,,,392328348.88,,,,,,6027251.93,,6027251.93,,,,,,,,,,,,,,,,,398355600.81,20308196.43,,,,8096478.18,820021731.97,828118210.15,1226473810.96,,-953562.72,,,,,,,,,,,,7003080.22,225878408.94,180777632.0,26153632.73,190476485.81,,36826506.64,,,,1
3662,300823.SZ,20200425,20200425,20200331,1,1,1,93559091.0,389371274.26,336819188.5,35079545.5,11534272.03,416785266.44,0.0,22941456.94,193513234.09,,2648069.92,,,206135233.74,,0.0,,,,,,,223216.54,862634656.28,,,0.0,0.0,,,0.0,,,,,0.0,0.0,61913829.12,0.0,0.0,397822.2,12478615.94,,0.0,246845653.41,,,,0.0,,,,,,,,,,,,,1109480309.69,0.0,29400000.0,,,,0.0,41734065.29,55580761.83,,,,17545219.21,11493268.47,,,,,,,,,,,0.0,0.0,235780462.77,0.0,,,0.0,2551141.66,936985.27,0.0,3488126.93,,0.0,,,,,,,,,,,,,,,239268589.7,0.0,,,,3848348.7,866363371.29,870211719.99,1109480309.69,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,17697468.55,79787242.47,216454691.03,97314827.12,2690710.06,172055386.15,0.0,239905.5,0.0,,,0
3663,601077.SH,20200425,20200425,20200331,1,2,1,11357000000.0,20428389000.0,35591293000.0,11283588000.0,,,28060940000.0,,,,,,,,,,,120501609000.0,,,,1229575000.0,,,,,,,,1394464000.0,,4872666000.0,,,,,,523570000.0,,,,5964887000.0,428479897000.0,,,74743341000.0,21526754000.0,,80825000.0,,,,,,,,,,,,,1049348780000.0,,,39922366000.0,,25447854000.0,,,,,14402721000.0,,4118070000.0,1908142000.0,,,,,,,,,,,,,,146400488000.0,,,416859000.0,,,,,5045485000.0,86958000.0,713245271000.0,,5437264000.0,,,,,,,,,,,,956592793000.0,,12635296000.0,,,1653561000.0,91102426000.0,92755987000.0,1049348780000.0,,-193140000.0,,,,,,,,,,,,,,,,,,,,351812804000.0,9493798000.0,1
3664,002948.SZ,20200425,20200425,20200331,1,2,1,4509690000.0,8337869000.0,3083555000.0,1626662000.0,,,25903680000.0,,,,,,,,,,,2877144000.0,,,,1496545000.0,,,,,,,,748693000.0,,2792681000.0,210203000.0,,,,,195698000.0,,,,1841098000.0,183511867000.0,,,34992177000.0,1660526000.0,113097000.0,184801000.0,,,,,,,,,,,,,389132982000.0,,,6280178000.0,,11727142000.0,,,,,15062841000.0,,610037000.0,681322000.0,,,,,,,,,,,,,,82718555000.0,,,111007000.0,,,,,12345619000.0,186556000.0,226134883000.0,,1458391000.0,,,,,,,,,,,,357734716000.0,,4400258000.0,,,582216000.0,30816050000.0,31398266000.0,389132982000.0,,1004052000.0,7853964000.0,7853964000.0,,,,,,,63639148000.0,57370597000.0,,,,,,,,,,,,1
3665,600000.SH,20200425,20200425,20200331,1,2,1,29352000000.0,81760000000.0,187252000000.0,125805000000.0,,,546809000000.0,,,,,,,,,,,229068000000.0,,,,,,,,,2095000000.0,,,151148000000.0,,31185000000.0,,,,,,10294000000.0,,6981000000.0,,43483000000.0,3971994000000.0,,,386203000000.0,104320000000.0,41558000000.0,64857000000.0,,,,,,,,,,,,,7300588000000.0,,,277638000000.0,,185697000000.0,76278000000.0,,,,225698000000.0,,12033000000.0,29545000000.0,,,,,,,,,,,,,,1031602000000.0,,,5991000000.0,632000000.0,,,,829761000000.0,65588000000.0,3929462000000.0,,47855000000.0,,,,,,,,,,,,6717780000000.0,,76263000000.0,,,7359000000.0,575449000000.0,582808000000.0,7300588000000.0,,12319000000.0,62698000000.0,29920000000.0,,,,,,,,,,,,,,,,,,1180282000000.0,524457000000.0,0
3666,002807.SZ,20200425,20200425,20200331,1,2,1,2171992000.0,924605000.0,3221400000.0,3370609000.0,,,9312086000.0,,,,,,,,,,,248489000.0,,,,,,,,,575689000.0,146418000.0,,164857000.0,,948584000.0,,,,,,122250000.0,,,,1205431000.0,70048118000.0,,,9261214000.0,1075643000.0,,,,,,,,,,,,,,,131723866000.0,,,3025565000.0,,859593000.0,,,,,4714242000.0,,317534000.0,107773000.0,,,,,,,,,,,,,,9019569000.0,,,287568000.0,96284000.0,,,,516710000.0,185117000.0,100232164000.0,,257735000.0,,,,,,,,,,,,119619854000.0,,1526195000.0,,,115970000.0,11988042000.0,12104011000.0,131723866000.0,,413731000.0,359510000.0,,,,,,,,,,,,,,,,,,,30502390000.0,8108347000.0,1
3667,000686.SZ,20200425,20200425,20200331,1,4,1,2340452915.0,5747128330.68,4880323007.16,940002645.31,,19010178590.57,31411387464.63,,,,,,,,,,2090186121.8,,,,,4146103576.08,,,,,730166894.91,77455345.87,,1704853707.34,,672261416.96,,,,,,236662042.83,,75920803.93,,653866092.58,,,,,,,,,,,,1922295589.93,,,,12832802560.98,1053584377.28,,,72942157170.65,,,,,800309750.0,1693500208.36,,,,12713232711.26,,1073357235.81,323472828.7,,,,,,,,,15311084676.31,,,,,8498121223.45,,,3312000.0,220053438.73,,,,,6388516.21,,,9973288122.16,,,,,,,,,,,,56456373212.55,,2111454426.73,,,570335778.15,15915448179.95,16485783958.1,72942157170.65,,-103913144.93,,,9838929366.68,306819213.2,5151848891.67,553838186.26,,,,,,107636877.78,,,,,,,,,,1
3668,300214.SZ,20200425,20200425,20200331,1,1,1,425812614.0,582903254.74,756802938.13,73381799.64,,234147802.51,,19425780.92,520176931.75,,63885800.48,,,278636388.21,,,,,,,,,,1327876764.3,,,,,,,,,,,,,,169150737.67,,,,11064257.53,,11482218.95,780740581.3,,,,,,,,,,,,,,,,,2108617345.6,,23800000.0,,,,,,126158747.95,26338095.97,,,10389584.08,22741155.9,,,,,,,,,,,,4393685.41,232531848.75,,,,,,77140408.62,,77140408.62,,,,,,,,,,,,,,,,,309672257.37,39955518.28,,,,,1798945088.23,1798945088.23,2108617345.6,,,,,,,,,,,,,,,539602712.67,126158747.95,5419351.89,561214216.63,27829150.52,18710579.44,,,,0
3669,300277.SZ,20200425,20200425,20200331,1,1,1,335000000.0,82880687.43,37322150.53,16176997.11,,64932065.53,369025761.86,6279923.18,40610348.0,,10729094.02,,,169525811.94,,,,,,,,,33435763.53,772540247.29,,,,18785470.21,,,,,,,,,,175617.07,,,127555.56,7075870.45,,,39325875.38,,,,,,,,,,,,,,,,,811866122.67,,,,,,,5019613.9,52892253.81,,,,5102013.68,1490085.51,,,,,,,,,,,,,321850446.79,,,,,883894.52,1140738.44,,2024632.96,,,,,,,,,,,,,,,,,323875079.75,,,,,15493318.85,472497724.07,487991042.92,811866122.67,,1117889.0,,,,,,,68413753.57,64961581.64,,,,190489352.45,46890271.18,57911867.71,5206227.36,5508431.06,,1895545.8,,,,0
3670,000576.SZ,20200425,20200425,20200331,1,1,1,442861324.0,757414621.49,-114397435.34,43645493.24,2842580.91,132410963.36,144360091.28,62381233.96,71596405.65,,3662322.36,,,117355212.42,,,,,,,,,5668462.61,540096400.34,,,20077163.15,26982235.7,,,7329416.18,,,,,,,26426439.56,,707932012.79,6000000.1,155123616.51,,900350.0,1046094534.58,,,,,,,,,,,,,,,,,1586190934.92,63157908.0,,,,,,7285712.88,9586885.17,4332914.97,,,13930763.95,17554937.44,,5174489.75,,,,,,,,,153052624.0,,242537953.59,,,,,2084107.82,214818.19,2043943.35,185766036.24,,,,,,,,,,,,,,,,,428303989.83,,,,,25520360.79,1132366584.3,1157886945.09,1586190934.92,5345258.88,,,,,,,,,,,,,9099054.5,133977639.61,16872598.05,2661708.7,59323300.59,,27695060.68,112920000.0,,,0
3671,002125.SZ,20200425,20200425,20200331,1,1,1,552959976.0,462460078.77,164588699.42,23542878.16,619067.0,322180696.56,,9811065.22,270983017.22,,52840580.19,,,546370944.07,,,,,,,,,49692416.35,1293232603.49,,,185955205.58,15856564.04,,,,,,,,,,200631499.46,,,3551962.09,25502630.49,,19938306.12,2353343911.19,,,,,,,,,,,,,,,,,3646576514.68,378718137.7,930502384.62,,,,,469242989.77,251022011.99,5146053.21,,,11014340.19,2564000.48,17771606.95,,,,,,,,,,201850216.47,,1947536528.32,,,,,,38795675.48,,476523500.58,,,,,,,,,,,,,,,,,2424060028.9,,,,,18345786.43,1204170699.35,1222516485.78,3646576514.68,,,,,,,,,,,,,,,280794082.44,720265001.76,20680239.08,1812459364.52,82248378.89,76194531.59,59009687.4,,,0
3672,300443.SZ,20200425,20200425,20200331,1,1,1,238056802.0,683721404.84,919721741.47,111209025.36,,229158063.01,,66530473.14,373146867.61,,42891838.24,,,346826969.16,,,,,,,,,123830393.88,1184754013.08,,,,21924257.0,,,,,,,,,,75347611.02,,,,8907141.58,,,989458118.43,,,,,,,,,,,,,,,,,2174212131.51,84293494.41,,,,,,5031592.19,59231695.58,7566642.38,,,821705.52,7332866.93,,42850224.36,,,,,,,,,,,123043505.85,,,,,6972338.88,7193818.7,,98459651.99,,,,,,,,,,,,,,,,,221503157.84,,,,,,1952708973.67,1952708973.67,2174212131.51,,,,,,,,,,,,,,,439677340.75,64263287.77,2369408.04,615511917.32,149785006.87,43059003.25,,,,0
3673,601318.SH,20200424,20200424,20200331,1,3,1,18280000000.0,124214000000.0,459549000000.0,12164000000.0,,515048000000.0,1032367000000.0,,,,,,,,,,,49551000000.0,92799000000.0,14112000000.0,,93454000000.0,,,,,213434000000.0,54112000000.0,244212000000.0,207844000000.0,,41665000000.0,,,,,,27324000000.0,,20914000000.0,,53371000000.0,,,,,,,40564000000.0,,,,,,147901000000.0,12510000000.0,45384000000.0,,,,,8662952000000.0,213955000000.0,105116000000.0,,,26896000000.0,77494000000.0,,,,226340000000.0,10852000000.0,32508000000.0,31024000000.0,,,,,,,18757000000.0,,,,,,,677419000000.0,,,,17257000000.0,,,,,48656000000.0,,,232791000000.0,17760000000.0,,724022000000.0,,,,,45384000000.0,,61400000000.0,61920000000.0,7757723000000.0,5995000000.0,72122000000.0,,,215033000000.0,690196000000.0,905229000000.0,8662952000000.0,,9862000000.0,,,,,,,,,,,,,26193000000.0,4652000000.0,,,,,,2342169000000.0,520093000000.0,1
3674,601360.SH,20200424,20200424,20200331,1,1,1,6764055000.0,5915143000.0,13995336000.0,309013000.0,,19215892000.0,128400000.0,11542000.0,1582438000.0,,249579000.0,,,309991000.0,,,,,,,,,290906000.0,22237457000.0,,,3470225000.0,,,,,415014000.0,631950000.0,,,,,440178000.0,,1446960000.0,352127000.0,3695000.0,,418481000.0,11273452000.0,,,,,,,,,,,,,,,,,33510909000.0,,234679000.0,,,,,,2205027000.0,221000.0,,,517893000.0,167265000.0,,,,,,,,,,,,808000.0,4559511000.0,,,,,35199000.0,154886000.0,,190085000.0,,,,,,,,,,,,,,,,,4749596000.0,,,,,-42885000.0,28804198000.0,28761313000.0,33510909000.0,,1820651000.0,,,,,,,,,,,66143000.0,638558000.0,1593980000.0,2205027000.0,382566000.0,415014000.0,631950000.0,795060000.0,,880000000.0,,1
3675,002892.SZ,20200424,20200424,20200331,1,1,1,142120000.0,297911177.87,230176033.68,30250494.18,,214660132.81,138159413.7,912000.0,133104973.79,,18724916.42,,,130943833.66,,,,,,,,,5184419.02,656107474.04,,,,671885.7,,,,193064470.32,243923.87,,,,,7025672.51,911425.05,,183964.45,5012287.23,,4865726.33,211979355.46,,,,,,,,,,,,,,,,,868086829.5,,,,,,4454670.75,24400000.0,93084920.88,,,,18876701.29,4449680.13,,,,,,,,,,,,3354651.91,160834817.05,,,,,5351312.06,1442994.66,,6794306.72,,,,,,,,,,,,,,,,,167629123.77,,,,,,700457705.73,700457705.73,868086829.5,,,,,,,,,,,,,,7993309.12,134016973.79,117484920.88,3819293.0,193064470.32,243923.87,4220882.97,,,,1
