,p03563_f001,p03563_f002,p03563_f003,p03563_f004,date
10439,2022-06-30,600489.SH,中金黄金,0.10200000,20220630
10440,2022-06-30,600918.SH,中泰证券,0.10200000,20220630
10441,2022-06-30,688036.SH,传音控股,0.10200000,20220630
10442,2022-06-30,002938.SZ,鹏鼎控股,0.10000000,20220630
10443,2022-06-30,000066.SZ,中国长城,0.10000000,20220630
10444,2022-06-30,603899.SH,晨光股份,0.09900000,20220630
10445,2022-06-30,300033.SZ,同花顺,0.09900000,20220630
10446,2022-06-30,688169.SH,石头科技,0.09800000,20220630
10447,2022-06-30,300223.SZ,北京君正,0.09800000,20220630
10448,2022-06-30,000708.SZ,中信特钢,0.09700000,20220630
10449,2022-06-30,601728.SH,中国电信,0.09700000,20220630
10450,2022-06-30,600183.SH,生益科技,0.09400000,20220630
10451,2022-06-30,002916.SZ,深南电路,0.09200000,20220630
10452,2022-06-30,601865.SH,福莱特,0.09200000,20220630
10453,2022-06-30,601898.SH,中煤能源,0.09100000,20220630
10454,2022-06-30,600018.SH,上港集团,0.09100000,20220630
10455,2022-06-30,300957.SZ,贝泰妮,0.08800000,20220630
10456,2022-06-30,600362.SH,江西铜业,0.08800000,20220630
10457,2022-06-30,002414.SZ,高德红外,0.08100000,20220630
10458,2022-06-30,002791.SZ,坚朗五金,0.07900000,20220630
10459,2022-06-30,600161.SH,天坛生物,0.07900000,20220630
10460,2022-06-30,600061.SH,国投资本,0.07800000,20220630
10461,2022-06-30,601216.SH,君正集团,0.07800000,20220630
10462,2022-06-30,601319.SH,中国人保,0.07700000,20220630
10463,2022-06-30,002568.SZ,百润股份,0.07500000,20220630
10464,2022-06-30,000408.SZ,藏格矿业,0.07400000,20220630
10465,2022-06-30,688561.SH,奇安信,0.07300000,20220630
10466,2022-06-30,601966.SH,玲珑轮胎,0.07200000,20220630
10467,2022-06-30,600606.SH,绿地控股,0.07200000,20220630
10468,2022-06-30,600655.SH,豫园股份,0.07000000,20220630
10469,2022-06-30,601998.SH,中信银行,0.06900000,20220630
10470,2022-06-30,002600.SZ,领益智造,0.06800000,20220630
10471,2022-06-30,603160.SH,汇顶科技,0.06800000,20220630
10472,2022-06-30,688065.SH,凯赛生物,0.06700000,20220630
10473,2022-06-30,688363.SH,华熙生物,0.06500000,20220630
10474,2022-06-30,002064.SZ,华峰化学,0.06000000,20220630
10475,2022-06-30,600025.SH,华能水电,0.06000000,20220630
10476,2022-06-30,601881.SH,中国银河,0.05900000,20220630
10477,2022-06-30,603195.SH,公牛集团,0.05700000,20220630
10478,2022-06-30,300866.SZ,安克创新,0.05100000,20220630
10479,2022-06-30,603087.SH,甘李药业,0.05100000,20220630
10480,2022-06-30,002607.SZ,中公教育,0.05100000,20220630
10481,2022-06-30,002032.SZ,苏泊尔,0.04300000,20220630
10482,2022-06-30,000800.SZ,一汽解放,0.04100000,20220630
10483,2022-06-30,601236.SH,红塔证券,0.04100000,20220630
10484,2022-06-30,601808.SH,中海油服,0.03900000,20220630
10485,2022-06-30,605499.SH,东鹏饮料,0.03600000,20220630
10486,2022-06-30,000877.SZ,天山股份,0.03600000,20220630
10487,2022-06-30,300979.SZ,华利集团,0.03300000,20220630
10488,2022-06-30,601825.SH,沪农商行,0.02900000,20220630
10489,2022-06-30,601698.SH,中国卫通,0.02400000,20220630
10490,2022-06-30,001289.SZ,龙源电力,0.01600000,20220630
10491,2022-12-30,600519.SH,贵州茅台,5.81500000,20221231
10492,2022-12-30,300750.SZ,宁德时代,3.09100000,20221231
10493,2022-12-30,601318.SH,中国平安,2.73000000,20221231
10494,2022-12-30,600036.SH,招商银行,2.47200000,20221231
10495,2022-12-30,000858.SZ,五粮液,1.88000000,20221231
10496,2022-12-30,601012.SH,隆基绿能,1.37400000,20221231
10497,2022-12-30,601166.SH,兴业银行,1.37100000,20221231
10498,2022-12-30,000333.SZ,美的集团,1.36000000,20221231
10499,2022-12-30,600900.SH,长江电力,1.28000000,20221231
10500,2022-12-30,002594.SZ,比亚迪,1.24900000,20221231
10501,2022-12-30,601888.SH,中国中免,1.13100000,20221231
10502,2022-12-30,300059.SZ,东方财富,1.09900000,20221231
10503,2022-12-30,600887.SH,伊利股份,1.06400000,20221231
10504,2022-12-30,600030.SH,中信证券,1.04200000,20221231
10505,2022-12-30,600309.SH,万华化学,0.93600000,20221231
10506,2022-12-30,600276.SH,恒瑞医药,0.92200000,20221231
10507,2022-12-30,603259.SH,药明康德,0.89100000,20221231
10508,2022-12-30,000568.SZ,泸州老窖,0.88500000,20221231
10509,2022-12-30,002415.SZ,海康威视,0.87700000,20221231
10510,2022-12-30,002475.SZ,立讯精密,0.84600000,20221231
10511,2022-12-30,300760.SZ,迈瑞医疗,0.82200000,20221231
10512,2022-12-30,601398.SH,工商银行,0.81600000,20221231
10513,2022-12-30,000651.SZ,格力电器,0.78100000,20221231
10514,2022-12-30,601899.SH,紫金矿业,0.77300000,20221231
10515,2022-12-30,002352.SZ,顺丰控股,0.75800000,20221231
10516,2022-12-30,600809.SH,山西汾酒,0.74600000,20221231
10517,2022-12-30,601328.SH,交通银行,0.69800000,20221231
10518,2022-12-30,002714.SZ,牧原股份,0.69500000,20221231
10519,2022-12-30,300124.SZ,汇川技术,0.69300000,20221231
10520,2022-12-30,002142.SZ,宁波银行,0.68900000,20221231
10521,2022-12-30,000001.SZ,平安银行,0.68500000,20221231
10522,2022-12-30,000725.SZ,京东方A,0.68000000,20221231
10523,2022-12-30,000002.SZ,万科A,0.66400000,20221231
10524,2022-12-30,000792.SZ,盐湖股份,0.66100000,20221231
10525,2022-12-30,601816.SH,京沪高铁,0.64800000,20221231
10526,2022-12-30,300274.SZ,阳光电源,0.62300000,20221231
10527,2022-12-30,601668.SH,中国建筑,0.61000000,20221231
10528,2022-12-30,300015.SZ,爱尔眼科,0.59800000,20221231
10529,2022-12-30,603288.SH,海天味业,0.59300000,20221231
10530,2022-12-30,600048.SH,保利发展,0.58300000,20221231
10531,2022-12-30,300014.SZ,亿纬锂能,0.57700000,20221231
10532,2022-12-30,600438.SH,通威股份,0.55900000,20221231
10533,2022-12-30,300498.SZ,温氏股份,0.55200000,20221231
10534,2022-12-30,002129.SZ,TCL中环,0.52200000,20221231
10535,2022-12-30,002304.SZ,洋河股份,0.51900000,20221231
10536,2022-12-30,600031.SH,三一重工,0.50400000,20221231
10537,2022-12-30,601288.SH,农业银行,0.49800000,20221231
10538,2022-12-30,600690.SH,海尔智家,0.49600000,20221231
10539,2022-12-30,601088.SH,中国神华,0.48800000,20221231
10540,2022-12-30,002049.SZ,紫光国微,0.48000000,20221231
10541,2022-12-30,600436.SH,片仔癀,0.46700000,20221231
10542,2022-12-30,600919.SH,江苏银行,0.46200000,20221231
10543,2022-12-30,600016.SH,民生银行,0.45900000,20221231
10544,2022-12-30,600050.SH,中国联通,0.45800000,20221231
10545,2022-12-30,600000.SH,浦发银行,0.45800000,20221231
10546,2022-12-30,601601.SH,中国太保,0.45000000,20221231
10547,2022-12-30,600837.SH,海通证券,0.45000000,20221231
10548,2022-12-30,000063.SZ,中兴通讯,0.44100000,20221231
10549,2022-12-30,002466.SZ,天齐锂业,0.43800000,20221231
10550,2022-12-30,600406.SH,国电南瑞,0.43800000,20221231
10551,2022-12-30,688981.SH,中芯国际,0.43200000,20221231
10552,2022-12-30,002460.SZ,赣锋锂业,0.42100000,20221231
10553,2022-12-30,600089.SH,特变电工,0.41700000,20221231
10554,2022-12-30,601225.SH,陕西煤业,0.38600000,20221231
10555,2022-12-30,603799.SH,华友钴业,0.38100000,20221231
10556,2022-12-30,002812.SZ,恩捷股份,0.37700000,20221231
10557,2022-12-30,300122.SZ,智飞生物,0.37700000,20221231
10558,2022-12-30,688599.SH,天合光能,0.37100000,20221231
10559,2022-12-30,603986.SH,兆易创新,0.36600000,20221231
10560,2022-12-30,002271.SZ,东方雨虹,0.36300000,20221231
10561,2022-12-30,002027.SZ,分众传媒,0.36200000,20221231
10562,2022-12-30,600104.SH,上汽集团,0.36100000,20221231
10563,2022-12-30,601988.SH,中国银行,0.35700000,20221231
10564,2022-12-30,601688.SH,华泰证券,0.35200000,20221231
10565,2022-12-30,600585.SH,海螺水泥,0.35200000,20221231
10566,2022-12-30,601919.SH,中远海控,0.35100000,20221231
10567,2022-12-30,601728.SH,中国电信,0.34900000,20221231
10568,2022-12-30,300142.SZ,沃森生物,0.34500000,20221231
10569,2022-12-30,601169.SH,北京银行,0.34200000,20221231
10570,2022-12-30,601766.SH,中国中车,0.33300000,20221231
10571,2022-12-30,601628.SH,中国人寿,0.33200000,20221231
10572,2022-12-30,600570.SH,恒生电子,0.33000000,20221231
10573,2022-12-30,601211.SH,国泰君安,0.32900000,20221231
10574,2022-12-30,300896.SZ,爱美客,0.32800000,20221231
10575,2022-12-30,000625.SZ,长安汽车,0.32800000,20221231
10576,2022-12-30,002230.SZ,科大讯飞,0.32700000,20221231
10577,2022-12-30,002371.SZ,北方华创,0.31900000,20221231
10578,2022-12-30,601229.SH,上海银行,0.31500000,20221231
10579,2022-12-30,600028.SH,中国石化,0.31300000,20221231
10580,2022-12-30,600009.SH,上海机场,0.30800000,20221231
10581,2022-12-30,601390.SH,中国中铁,0.30600000,20221231
10582,2022-12-30,002410.SZ,广联达,0.30600000,20221231
10583,2022-12-30,002459.SZ,晶澳科技,0.30400000,20221231
10584,2022-12-30,601985.SH,中国核电,0.30300000,20221231
10585,2022-12-30,600893.SH,航发动力,0.30200000,20221231
10586,2022-12-30,600660.SH,福耀玻璃,0.30100000,20221231
10587,2022-12-30,000338.SZ,潍柴动力,0.29600000,20221231
10588,2022-12-30,300347.SZ,泰格医药,0.29500000,20221231
10589,2022-12-30,603501.SH,韦尔股份,0.29400000,20221231
10590,2022-12-30,600111.SH,北方稀土,0.29300000,20221231
10591,2022-12-30,000661.SZ,长春高新,0.28900000,20221231
10592,2022-12-30,601009.SH,南京银行,0.28800000,20221231
10593,2022-12-30,601669.SH,中国电建,0.28700000,20221231
10594,2022-12-30,002311.SZ,海大集团,0.27500000,20221231
10595,2022-12-30,601818.SH,光大银行,0.27200000,20221231
10596,2022-12-30,002709.SZ,天赐材料,0.27200000,20221231
10597,2022-12-30,000100.SZ,TCL科技,0.27200000,20221231
10598,2022-12-30,601658.SH,邮储银行,0.26900000,20221231
10599,2022-12-30,600588.SH,用友网络,0.26700000,20221231
10600,2022-12-30,600019.SH,宝钢股份,0.26700000,20221231
10601,2022-12-30,688008.SH,澜起科技,0.26600000,20221231
10602,2022-12-30,600999.SH,招商证券,0.26500000,20221231
10603,2022-12-30,600426.SH,华鲁恒升,0.26400000,20221231
10604,2022-12-30,688111.SH,金山办公,0.26200000,20221231
10605,2022-12-30,600905.SH,三峡能源,0.26000000,20221231
10606,2022-12-30,601857.SH,中国石油,0.25900000,20221231
10607,2022-12-30,600958.SH,东方证券,0.25100000,20221231
10608,2022-12-30,600760.SH,中航沈飞,0.24600000,20221231
10609,2022-12-30,002179.SZ,中航光电,0.24600000,20221231
10610,2022-12-30,000776.SZ,广发证券,0.24600000,20221231
10611,2022-12-30,002050.SZ,三花智控,0.24500000,20221231
10612,2022-12-30,600196.SH,复星医药,0.24000000,20221231
10613,2022-12-30,300450.SZ,先导智能,0.23700000,20221231
10614,2022-12-30,002180.SZ,纳思达,0.23600000,20221231
10615,2022-12-30,600010.SH,包钢股份,0.23500000,20221231
10616,2022-12-30,000596.SZ,古井贡酒,0.23400000,20221231
10617,2022-12-30,300661.SZ,圣邦股份,0.23100000,20221231
10618,2022-12-30,688012.SH,中微公司,0.22700000,20221231
10619,2022-12-30,300316.SZ,晶盛机电,0.22300000,20221231
10620,2022-12-30,000733.SZ,振华科技,0.22200000,20221231
10621,2022-12-30,300408.SZ,三环集团,0.22100000,20221231
10622,2022-12-30,000963.SZ,华东医药,0.22000000,20221231
10623,2022-12-30,600029.SH,南方航空,0.22000000,20221231
10624,2022-12-30,002241.SZ,歌尔股份,0.21600000,20221231
10625,2022-12-30,601615.SH,明阳智能,0.21500000,20221231
10626,2022-12-30,600150.SH,中国船舶,0.21400000,20221231
10627,2022-12-30,601989.SH,中国重工,0.21300000,20221231
10628,2022-12-30,601377.SH,兴业证券,0.21300000,20221231
10629,2022-12-30,601006.SH,大秦铁路,0.21300000,20221231
10630,2022-12-30,600745.SH,闻泰科技,0.21100000,20221231
10631,2022-12-30,001979.SZ,招商蛇口,0.21000000,20221231
10632,2022-12-30,000538.SZ,云南白药,0.20900000,20221231
10633,2022-12-30,000938.SZ,紫光股份,0.20900000,20221231
10634,2022-12-30,600926.SH,杭州银行,0.20800000,20221231
10635,2022-12-30,600600.SH,青岛啤酒,0.20400000,20221231
10636,2022-12-30,600795.SH,国电电力,0.20400000,20221231
10637,2022-12-30,601939.SH,建设银行,0.20300000,20221231
10638,2022-12-30,002493.SZ,荣盛石化,0.20000000,20221231
10639,2022-12-30,600941.SH,中国移动,0.19700000,20221231
10640,2022-12-30,300782.SZ,卓胜微,0.19600000,20221231
10641,2022-12-30,601633.SH,长城汽车,0.19600000,20221231
10642,2022-12-30,601138.SH,工业富联,0.19500000,20221231
10643,2022-12-30,603659.SH,璞泰来,0.19300000,20221231
10644,2022-12-30,000166.SZ,申万宏源,0.19200000,20221231
10645,2022-12-30,300751.SZ,迈为股份,0.19100000,20221231
10646,2022-12-30,601186.SH,中国铁建,0.19100000,20221231
10647,2022-12-30,603806.SH,福斯特,0.19000000,20221231
10648,2022-12-30,601600.SH,中国铝业,0.19000000,20221231
10649,2022-12-30,000768.SZ,中航西飞,0.18900000,20221231
10650,2022-12-30,600547.SH,山东黄金,0.18600000,20221231
10651,2022-12-30,002001.SZ,新和成,0.18600000,20221231
10652,2022-12-30,600233.SH,圆通速递,0.18500000,20221231
10653,2022-12-30,600763.SH,通策医疗,0.18400000,20221231
10654,2022-12-30,300763.SZ,锦浪科技,0.18200000,20221231
10655,2022-12-30,601838.SH,成都银行,0.18100000,20221231
10656,2022-12-30,300759.SZ,康龙化成,0.18000000,20221231
10657,2022-12-30,601995.SH,中金公司,0.17900000,20221231
10658,2022-12-30,600011.SH,华能国际,0.17900000,20221231
10659,2022-12-30,600015.SH,华夏银行,0.17700000,20221231
10660,2022-12-30,601100.SH,恒立液压,0.17700000,20221231
10661,2022-12-30,600176.SH,中国巨石,0.17700000,20221231
10662,2022-12-30,600346.SH,恒力石化,0.17600000,20221231
10663,2022-12-30,600584.SH,长电科技,0.17600000,20221231
10664,2022-12-30,600886.SH,国投电力,0.17300000,20221231
10665,2022-12-30,600383.SH,金地集团,0.17300000,20221231
10666,2022-12-30,603993.SH,洛阳钼业,0.17200000,20221231
10667,2022-12-30,300496.SZ,中科创达,0.17200000,20221231
10668,2022-12-30,603369.SH,今世缘,0.17100000,20221231
10669,2022-12-30,605117.SH,德业股份,0.17000000,20221231
10670,2022-12-30,601111.SH,中国国航,0.17000000,20221231
10671,2022-12-30,002074.SZ,国轩高科,0.16500000,20221231
10672,2022-12-30,601066.SH,中信建投,0.16500000,20221231
10673,2022-12-30,600132.SH,重庆啤酒,0.16500000,20221231
10674,2022-12-30,600188.SH,兖矿能源,0.16500000,20221231
10675,2022-12-30,600085.SH,同仁堂,0.16400000,20221231
10676,2022-12-30,002821.SZ,凯莱英,0.16300000,20221231
10677,2022-12-30,002202.SZ,金风科技,0.16300000,20221231
10678,2022-12-30,600115.SH,中国东航,0.16200000,20221231
10679,2022-12-30,000425.SZ,徐工机械,0.16100000,20221231
10680,2022-12-30,002252.SZ,上海莱士,0.16000000,20221231
10681,2022-12-30,601877.SH,正泰电器,0.16000000,20221231
10682,2022-12-30,601868.SH,中国能建,0.15900000,20221231
10683,2022-12-30,000876.SZ,新希望,0.15700000,20221231
10684,2022-12-30,002920.SZ,德赛西威,0.15700000,20221231
10685,2022-12-30,601117.SH,中国化学,0.15600000,20221231
10686,2022-12-30,601788.SH,光大证券,0.15600000,20221231
10687,2022-12-30,601800.SH,中国交建,0.15200000,20221231
10688,2022-12-30,300769.SZ,德方纳米,0.15000000,20221231
10689,2022-12-30,300454.SZ,深信服,0.15000000,20221231
10690,2022-12-30,688396.SH,华润微,0.14900000,20221231
10691,2022-12-30,600460.SH,士兰微,0.14900000,20221231
10692,2022-12-30,300207.SZ,欣旺达,0.14800000,20221231
10693,2022-12-30,600741.SH,华域汽车,0.14600000,20221231
10694,2022-12-30,002601.SZ,龙佰集团,0.14500000,20221231
10695,2022-12-30,000157.SZ,中联重科,0.14500000,20221231
10696,2022-12-30,000895.SZ,双汇发展,0.14400000,20221231
10697,2022-12-30,600989.SH,宝丰能源,0.14200000,20221231
10698,2022-12-30,600845.SH,宝信软件,0.14200000,20221231
10699,2022-12-30,000786.SZ,北新建材,0.14100000,20221231
10700,2022-12-30,601901.SH,方正证券,0.14100000,20221231
10701,2022-12-30,002648.SZ,卫星化学,0.14000000,20221231
10702,2022-12-30,603019.SH,中科曙光,0.13900000,20221231
10703,2022-12-30,300999.SZ,金龙鱼,0.13900000,20221231
10704,2022-12-30,601689.SH,拓普集团,0.13800000,20221231
10705,2022-12-30,688036.SH,传音控股,0.13700000,20221231
10706,2022-12-30,002736.SZ,国信证券,0.13700000,20221231
10707,2022-12-30,601336.SH,新华保险,0.13500000,20221231
10708,2022-12-30,601021.SH,春秋航空,0.13500000,20221231
10709,2022-12-30,002007.SZ,华兰生物,0.13300000,20221231
10710,2022-12-30,601238.SH,广汽集团,0.13100000,20221231
10711,2022-12-30,000301.SZ,东方盛虹,0.13000000,20221231
10712,2022-12-30,002555.SZ,三七互娱,0.12900000,20221231
10713,2022-12-30,000723.SZ,美锦能源,0.12600000,20221231
10714,2022-12-30,603392.SH,万泰生物,0.12300000,20221231
10715,2022-12-30,600219.SH,南山铝业,0.12300000,20221231
10716,2022-12-30,601618.SH,中国中冶,0.12200000,20221231
10717,2022-12-30,300413.SZ,芒果超媒,0.12000000,20221231
10718,2022-12-30,603290.SH,斯达半导,0.12000000,20221231
10719,2022-12-30,603833.SH,欧派家居,0.11900000,20221231
10720,2022-12-30,603882.SH,金域医学,0.11800000,20221231
10721,2022-12-30,000977.SZ,浪潮信息,0.11800000,20221231
10722,2022-12-30,000069.SZ,华侨城A,0.11700000,20221231
10723,2022-12-30,603185.SH,弘元绿能,0.11700000,20221231
10724,2022-12-30,300628.SZ,亿联网络,0.11700000,20221231
10725,2022-12-30,600674.SH,川投能源,0.11700000,20221231
10726,2022-12-30,002008.SZ,大族激光,0.11600000,20221231
10727,2022-12-30,300033.SZ,同花顺,0.11400000,20221231
10728,2022-12-30,300601.SZ,康泰生物,0.11400000,20221231
10729,2022-12-30,003816.SZ,中国广核,0.11300000,20221231
10730,2022-12-30,600332.SH,白云山,0.11200000,20221231
10731,2022-12-30,300433.SZ,蓝思科技,0.11200000,20221231
10732,2022-12-30,002120.SZ,韵达股份,0.11200000,20221231
10733,2022-12-30,600039.SH,四川路桥,0.11100000,20221231
10734,2022-12-30,002236.SZ,大华股份,0.11000000,20221231
10735,2022-12-30,600884.SH,杉杉股份,0.11000000,20221231
10736,2022-12-30,002841.SZ,视源股份,0.11000000,20221231
10737,2022-12-30,603899.SH,晨光股份,0.10900000,20221231
10738,2022-12-30,002602.SZ,ST华通,0.10700000,20221231
10739,2022-12-30,688126.SH,沪硅产业,0.10300000,20221231
10740,2022-12-30,601878.SH,浙商证券,0.10300000,20221231
10741,2022-12-30,002938.SZ,鹏鼎控股,0.10200000,20221231
10742,2022-12-30,002756.SZ,永兴材料,0.10200000,20221231
10743,2022-12-30,300957.SZ,贝泰妮,0.10200000,20221231
10744,2022-12-30,688005.SH,容百科技,0.10000000,20221231
10745,2022-12-30,601360.SH,三六零,0.10000000,20221231
10746,2022-12-30,601155.SH,新城控股,0.09900000,20221231
10747,2022-12-30,601799.SH,星宇股份,0.09800000,20221231
10748,2022-12-30,600362.SH,江西铜业,0.09700000,20221231
10749,2022-12-30,600918.SH,中泰证券,0.09600000,20221231
10750,2022-12-30,688561.SH,奇安信,0.09600000,20221231
10751,2022-12-30,603260.SH,合盛硅业,0.09600000,20221231
10752,2022-12-30,000708.SZ,中信特钢,0.09300000,20221231
10753,2022-12-30,601865.SH,福莱特,0.09100000,20221231
10754,2022-12-30,300223.SZ,北京君正,0.09100000,20221231
10755,2022-12-30,600183.SH,生益科技,0.09000000,20221231
10756,2022-12-30,603486.SH,科沃斯,0.09000000,20221231
10757,2022-12-30,601319.SH,中国人保,0.08900000,20221231
10758,2022-12-30,000408.SZ,藏格矿业,0.08800000,20221231
10759,2022-12-30,600061.SH,国投资本,0.08800000,20221231
10760,2022-12-30,600018.SH,上港集团,0.08700000,20221231
10761,2022-12-30,300595.SZ,欧普康视,0.08600000,20221231
10762,2022-12-30,601898.SH,中煤能源,0.08500000,20221231
10763,2022-12-30,601998.SH,中信银行,0.08200000,20221231
10764,2022-12-30,300529.SZ,健帆生物,0.08000000,20221231
10765,2022-12-30,600803.SH,新奥股份,0.08000000,20221231
10766,2022-12-30,002916.SZ,深南电路,0.07900000,20221231
10767,2022-12-30,002414.SZ,高德红外,0.07700000,20221231
10768,2022-12-30,688303.SH,大全能源,0.07600000,20221231
10769,2022-12-30,688187.SH,时代电气,0.07600000,20221231
10770,2022-12-30,688169.SH,石头科技,0.07500000,20221231
10771,2022-12-30,601216.SH,君正集团,0.07200000,20221231
10772,2022-12-30,002064.SZ,华峰化学,0.07200000,20221231
10773,2022-12-30,300919.SZ,中伟股份,0.07100000,20221231
10774,2022-12-30,688363.SH,华熙生物,0.07000000,20221231
10775,2022-12-30,002600.SZ,领益智造,0.06900000,20221231
10776,2022-12-30,600606.SH,绿地控股,0.06700000,20221231
10777,2022-12-30,601966.SH,玲珑轮胎,0.06500000,20221231
10778,2022-12-30,600025.SH,华能水电,0.06400000,20221231
10779,2022-12-30,601881.SH,中国银河,0.06400000,20221231
10780,2022-12-30,603195.SH,公牛集团,0.06000000,20221231
10781,2022-12-30,688065.SH,凯赛生物,0.05700000,20221231
10782,2022-12-30,601808.SH,中海油服,0.05300000,20221231
10783,2022-12-30,300979.SZ,华利集团,0.04600000,20221231
10784,2022-12-30,000877.SZ,天山股份,0.04400000,20221231
10785,2022-12-30,002032.SZ,苏泊尔,0.04300000,20221231
10786,2022-12-30,605499.SH,东鹏饮料,0.04200000,20221231
10787,2022-12-30,000800.SZ,一汽解放,0.03900000,20221231
10788,2022-12-30,601236.SH,红塔证券,0.03700000,20221231
10789,2022-12-30,601698.SH,中国卫通,0.02600000,20221231
10790,2022-12-30,001289.SZ,龙源电力,0.01500000,20221231
10791,2023-06-30,600519.SH,贵州茅台,5.62100000,20230630
10792,2023-06-30,300750.SZ,宁德时代,3.19400000,20230630
10793,2023-06-30,601318.SH,中国平安,2.66000000,20230630
10794,2023-06-30,600036.SH,招商银行,2.14600000,20230630
10795,2023-06-30,000858.SZ,五粮液,1.68000000,20230630
10796,2023-06-30,000333.SZ,美的集团,1.53300000,20230630
10797,2023-06-30,002594.SZ,比亚迪,1.23900000,20230630
10798,2023-06-30,601166.SH,兴业银行,1.20400000,20230630
10799,2023-06-30,600900.SH,长江电力,1.14300000,20230630
10800,2023-06-30,600276.SH,恒瑞医药,1.13200000,20230630
10801,2023-06-30,600030.SH,中信证券,1.02200000,20230630
10802,2023-06-30,601899.SH,紫金矿业,0.99100000,20230630
10803,2023-06-30,600887.SH,伊利股份,0.95400000,20230630
10804,2023-06-30,300059.SZ,东方财富,0.95300000,20230630
10805,2023-06-30,601012.SH,隆基绿能,0.92000000,20230630
10806,2023-06-30,601398.SH,工商银行,0.89400000,20230630
10807,2023-06-30,600309.SH,万华化学,0.87600000,20230630
10808,2023-06-30,000651.SZ,格力电器,0.87000000,20230630
10809,2023-06-30,002475.SZ,立讯精密,0.85700000,20230630
10810,2023-06-30,601328.SH,交通银行,0.84300000,20230630
10811,2023-06-30,002415.SZ,海康威视,0.82000000,20230630
10812,2023-06-30,000568.SZ,泸州老窖,0.81600000,20230630
10813,2023-06-30,000725.SZ,京东方A,0.81100000,20230630
10814,2023-06-30,300760.SZ,迈瑞医疗,0.76900000,20230630
10815,2023-06-30,000063.SZ,中兴通讯,0.76800000,20230630
10816,2023-06-30,601816.SH,京沪高铁,0.68300000,20230630
10817,2023-06-30,603259.SH,药明康德,0.67700000,20230630
10818,2023-06-30,002230.SZ,科大讯飞,0.66600000,20230630
10819,2023-06-30,300274.SZ,阳光电源,0.64200000,20230630
10820,2023-06-30,600028.SH,中国石化,0.64000000,20230630
10821,2023-06-30,601668.SH,中国建筑,0.63700000,20230630
10822,2023-06-30,300124.SZ,汇川技术,0.63300000,20230630
10823,2023-06-30,002714.SZ,牧原股份,0.61000000,20230630
10824,2023-06-30,601288.SH,农业银行,0.59600000,20230630
10825,2023-06-30,002352.SZ,顺丰控股,0.58400000,20230630
10826,2023-06-30,000001.SZ,平安银行,0.57700000,20230630
10827,2023-06-30,601888.SH,中国中免,0.57100000,20230630
10828,2023-06-30,002129.SZ,TCL中环,0.56800000,20230630
10829,2023-06-30,000792.SZ,盐湖股份,0.55100000,20230630
10830,2023-06-30,601088.SH,中国神华,0.53700000,20230630
10831,2023-06-30,002142.SZ,宁波银行,0.53000000,20230630
10832,2023-06-30,601138.SH,工业富联,0.53000000,20230630
10833,2023-06-30,688981.SH,中芯国际,0.52300000,20230630
10834,2023-06-30,600031.SH,三一重工,0.52300000,20230630
10835,2023-06-30,300498.SZ,温氏股份,0.50900000,20230630
10836,2023-06-30,000002.SZ,万科A,0.50500000,20230630
10837,2023-06-30,600048.SH,保利发展,0.49500000,20230630
10838,2023-06-30,600016.SH,民生银行,0.49300000,20230630
10839,2023-06-30,600406.SH,国电南瑞,0.49100000,20230630
10840,2023-06-30,600438.SH,通威股份,0.49000000,20230630
10841,2023-06-30,600050.SH,中国联通,0.48500000,20230630
10842,2023-06-30,600809.SH,山西汾酒,0.47800000,20230630
10843,2023-06-30,601601.SH,中国太保,0.47100000,20230630
10844,2023-06-30,600837.SH,海通证券,0.47100000,20230630
10845,2023-06-30,600690.SH,海尔智家,0.47000000,20230630
10846,2023-06-30,601728.SH,中国电信,0.46300000,20230630
10847,2023-06-30,688111.SH,金山办公,0.46100000,20230630
10848,2023-06-30,600919.SH,江苏银行,0.46000000,20230630
10849,2023-06-30,600089.SH,特变电工,0.45900000,20230630
10850,2023-06-30,300015.SZ,爱尔眼科,0.45800000,20230630
10851,2023-06-30,600436.SH,片仔癀,0.45700000,20230630
10852,2023-06-30,600000.SH,浦发银行,0.45000000,20230630
10853,2023-06-30,601857.SH,中国石油,0.44800000,20230630
10854,2023-06-30,600941.SH,中国移动,0.44600000,20230630
10855,2023-06-30,002371.SZ,北方华创,0.44400000,20230630
10856,2023-06-30,601988.SH,中国银行,0.43600000,20230630
10857,2023-06-30,603501.SH,韦尔股份,0.43000000,20230630
10858,2023-06-30,002304.SZ,洋河股份,0.41900000,20230630
10859,2023-06-30,601766.SH,中国中车,0.41800000,20230630
10860,2023-06-30,603288.SH,海天味业,0.41400000,20230630
10861,2023-06-30,601390.SH,中国中铁,0.41200000,20230630
10862,2023-06-30,600905.SH,三峡能源,0.40700000,20230630
10863,2023-06-30,300014.SZ,亿纬锂能,0.39300000,20230630
10864,2023-06-30,600150.SH,中国船舶,0.38900000,20230630
10865,2023-06-30,000938.SZ,紫光股份,0.38600000,20230630
10866,2023-06-30,002466.SZ,天齐锂业,0.38300000,20230630
10867,2023-06-30,601688.SH,华泰证券,0.37500000,20230630
10868,2023-06-30,603986.SH,兆易创新,0.37500000,20230630
10869,2023-06-30,601225.SH,陕西煤业,0.37300000,20230630
10870,2023-06-30,002460.SZ,赣锋锂业,0.36400000,20230630
10871,2023-06-30,002459.SZ,晶澳科技,0.36400000,20230630
