No,code,name,ipo_date,industry_zx,industry_sw,MKT_CAP_FLOAT,is_open1,PCT_CHG_NM,alpha,hsigma_barra,beta_barra,BIAS,BLEV_barra,BP,BTOP_barra,CETOP_Barra,DEA,DIF,DP,DTOA_barra,EP,ETOP_barra,G/PE,LNCAP_barra,MACD,MLEV_barra,M_reverse_180,M_reverse_20,M_reverse_60,NCFP,OCFP,OCF_G_q,PSY,Profit_G_q,ROA_q,ROA_ttm,ROE_G_q,ROE_q,ROE_ttm,RSI,SP,STOA_Barra,STOM_Barra,STOQ_Barra,Sales_G_q,assetturnover_q,assetturnover_ttm,bias_turn_12m,bias_turn_1m,bias_turn_3m,bias_turn_6m,cashratio,cmra_barra,currentratio,dastd_barra,debtequityratio,epcut_ttm,exp_wgt_return_12m,exp_wgt_return_1m,exp_wgt_return_3m,exp_wgt_return_6m,financial_leverage,grossprofitmargin_q,grossprofitmargin_ttm,holder_avgpctchange,momentum_barra,nonlinearsize_barra,operationcashflowratio_q,operationcashflowratio_ttm,profitmargin_q,profitmargin_ttm,return_12m,return_1m,return_3m,return_6m,std_12m,std_1m,std_3m,std_6m,turn_12m,turn_1m,turn_3m,turn_6m,wgt_return_12m,wgt_return_1m,wgt_return_3m,wgt_return_6m
385,000980.SZ,金马股份,2000/6/16,汽车,汽车,1600850000,TRUE,-6.066536204,1.220877571,-0.19728402,-0.241815497,-0.453047012,-0.518088869,0.579389218,1.704046349,0.621587642,-0.089845176,-0.377760507,-1.069867321,-1.679172286,-0.344344056,-0.321750588,-0.079378594,-0.102401251,-0.799157511,-0.518935242,-1.141446994,-1.677639366,-1.44906532,-2.25590877,-0.038744374,2.228376811,-0.369937892,0.374463923,0.487446107,-0.050514701,0.448122022,0.233960729,-0.394854918,-0.876845299,-1.763537449,-0.727926219,-0.731106867,-0.925851811,0.307436569,-1.316911747,-1.566830577,-1.198571992,-0.925207156,-1.202168294,-1.108957543,2.411192352,-0.361937106,1.2224817,-0.476847534,-0.660674493,-0.178342962,-0.897301667,-0.542199291,-0.818564589,-0.923754248,-1.361532682,0.386043386,0.422544757,1.073219656,1.527546858,0.322431414,0.662958177,0.17833619,1.187707477,0.600079847,0.938730297,0.012627239,0.612689263,1.630564177,-0.788906258,-0.495463434,-0.166018533,-0.513863191,-0.718711672,-0.731136914,-0.936602085,-0.832039205,-0.701269636,-0.715440001,-1.041410858,-0.840760475
386,000982.SZ,中银绒业,2000/7/6,纺织服装,纺织服装,843280000,TRUE,-7.283464567,0.656653474,1.611535054,-1.700281528,0.560239375,-0.465400947,-1.199485403,-1.434171425,-2.846543241,0.794479845,0.504970823,-0.808951807,1.932035608,3.399883447,3.398331144,-1.975637638,-0.196209139,-0.285707051,-0.688593048,-1.614686705,0.14534273,-1.094270636,0.248109599,-0.758692569,-0.43582299,-0.243009789,2.451361005,0.555880406,1.87910219,1.88076524,1.58161168,3.564543667,0.053990906,-0.105906828,0.379295532,1.653330017,0.145240655,2.757129259,-0.007210997,-0.294823886,2.246543228,2.818501718,1.571801301,2.373660785,-1.13204853,1.045882404,-0.582747405,0.501028627,0.052552882,0.913717249,1.178253934,2.064243851,1.905414523,1.546984602,2.811234616,0.069776564,0.218586454,-1.098643176,0.268389494,0.470229257,0.017761483,-0.318561001,0.278749028,0.539200216,-0.427796244,1.322172926,1.405398575,0.656666708,-0.145939111,1.170097841,-0.34819392,0.472196764,0.126326261,2.707310224,0.061743079,0.513124507,0.183259675,1.627254951,0.599013063,1.214394521
387,000983.SZ,西山煤电,2000/7/26,煤炭,采掘,34348080000,TRUE,-9.415121255,1.242490835,1.054021309,1.532684829,-0.963735373,0.304955768,-0.598540796,0.099701381,-0.331548416,1.100080721,0.861484924,0.863588581,-0.469162601,-0.536845749,-0.53652931,0.332631134,0.686717453,-1.801253347,-0.312519247,-1.23619019,0.618994317,1.675711223,-0.263348167,-0.494243765,0.159171499,-1.380371696,0.936333322,0.265923216,0.56537442,1.160599504,0.325939385,0.649833661,-0.451199777,-0.71281991,0.428115254,1.270624941,1.147913556,0.85442143,0.147841863,-0.452396351,0.344667134,1.351495376,1.260315052,0.958598013,1.388047809,-0.305387167,0.770907873,1.610155976,0.130056072,-0.599358299,1.150465974,-0.694964652,0.326437168,0.935654609,-0.498816939,1.151344412,0.914863493,-1.503634345,0.790196661,1.264793789,0.053824643,-0.063459925,0.54511945,0.641525539,0.542516593,-1.01840925,1.427825197,0.522059372,0.903350653,1.248517567,2.062905453,1.490538232,0.020239886,0.771384056,0.73946462,0.508306113,0.479963422,0.488910543,1.398905216,1.417574152
388,000985.SZ,大庆华科,2000/7/26,石油石化,化工,959332300,TRUE,27.7852349,0.634883403,0.368625845,-0.459007061,-0.666858721,-0.418677689,0.056419537,-0.04446155,1.056490203,0.272189522,-0.030794279,0.51363988,-1.672350853,0.484215754,0.484369633,1.363257368,0.677351233,-0.276083845,-0.541066848,-0.87979146,-1.255417822,-0.980001702,-0.155179315,0.484100186,-0.331220004,-1.935333875,1.852794205,-0.319729997,0.041870957,1.462854534,-0.24719831,0.298772417,-1.813588091,0.207676782,-0.905717571,-1.307842074,-1.20190241,0.456034303,2.163494456,1.746070847,-1.109372011,-1.095419698,-1.007998421,-0.811670975,1.860801264,-0.830350211,1.763585182,0.026725809,-0.574094656,0.798872208,-0.592562173,-0.563516274,-0.411331152,-0.475329201,-0.870085592,-0.235070849,-0.19514171,1.484346417,0.55477546,0.02290404,-0.871773714,0.083659152,-0.076883092,0.302803384,0.182368686,-0.51726282,0.762549171,0.620694965,0.280947823,0.760172183,-0.158123177,0.12769184,-0.946563708,-1.134934022,-1.032872378,-0.837851415,-0.807369793,-0.372448083,-0.534630626,-0.746963334
389,000987.SZ,广州友谊,2000/7/18,商贸零售,非银金融,3970076663,TRUE,1.160714286,-0.547342732,0.484810615,0.297416953,-1.046623589,-1.050387652,-0.862655176,-0.548429233,-0.016117262,-0.307747875,-0.665511614,1.566023567,-0.97595294,0.370834389,0.372407112,0.225074519,0.19984003,-1.04993174,-0.89318212,-1.582024514,-0.797939831,-1.048388239,0.16077445,-0.126480308,-0.442020745,-1.348657696,0.009060555,1.205709761,1.779988386,0.141648513,0.732192971,1.153053218,-1.128242983,-1.161966771,-0.706309079,0.449689682,0.623923628,-0.070118027,0.407329615,0.49813967,1.335300727,2.597294643,2.943315059,2.293717414,2.411269408,-0.508535626,1.280570608,0.206929267,-0.969897976,0.675808846,-0.275736874,-0.701099909,-0.469941552,-0.321732128,-1.119757377,0.314597981,0.355915028,-1.545920693,-0.3517645,-0.634904478,0.105364529,-0.080960848,0.470245754,0.696459057,0.025629135,-0.863802822,-0.693744822,-0.736148569,-1.30298577,0.803042299,1.077811403,-0.048445932,-0.577275767,0.102191311,0.191406469,-0.142889929,-0.247346447,-0.730389725,-0.146748704,-0.245866444
390,000988.SZ,华工科技,2000/6/8,电子元器件,电子,2177318000,TRUE,-9.420289855,0.465423232,-0.857100831,-0.030210199,0.054877542,0.089021982,-0.47212708,-0.646662073,-0.289043056,0.601567924,0.357188986,-0.700742518,0.323366971,0.078795553,0.07860702,0.843881323,0.072695014,-0.021284984,-0.00520874,-0.819399234,0.454550041,-0.615992396,0.396510186,-0.460246231,0.227582131,1.380505623,0.68357599,-0.575669558,0.05840105,0.534379504,-0.355897189,0.028916761,0.70831633,-0.537684965,0.545228026,-0.649786987,-0.714234093,0.860494871,-0.713283641,-0.485542853,0.364838827,-0.806149839,-0.961260789,-0.633747944,-0.612610865,-1.458468994,-0.162549103,-0.625388825,0.24687786,-0.026841461,-0.884813576,-0.558638324,-0.698359009,-0.812051524,0.003948337,0.170423396,0.388660224,-0.251133286,0.674182147,-0.067232551,-0.261545721,-0.072645049,-0.214730287,0.031409747,0.686101706,0.101375244,-0.058719719,0.508034851,0.498378242,-0.377848035,-0.823045413,-0.511091289,0.201936282,-0.667092103,-0.726907745,-0.475109643,-0.609844914,-0.689944483,-0.904596937,-0.839117035
391,000989.SZ,九芝堂,2000/6/28,医药,医药生物,2624878464,TRUE,5.381165919,0.662082416,-0.901284083,0.514269391,-0.165070742,-0.420041397,0.628057305,-0.144332745,0.034980038,-0.508304585,-0.29539337,2.018050167,-1.397953315,1.930506476,1.932800517,1.941983417,0.023288876,0.338114889,-0.395049917,-1.601436925,-1.750852886,0.530117988,-0.444117624,-0.186888503,-0.384758869,-0.4601918,1.640013444,2.132770618,1.917229178,1.992139559,2.155044329,1.090117892,1.001639693,-0.323565711,1.012776164,0.528135885,1.186230671,-0.281095801,-0.32590268,-0.314584222,0.440859862,-0.111817329,0.285398486,0.441854418,2.156351662,-0.132785717,2.256680928,-0.356609707,-0.513426111,1.07093717,-0.57148015,-0.648772493,-0.720073912,-0.715235878,-0.954203438,1.301243187,1.33051644,-0.483763554,0.717003312,-0.085605015,-0.145860951,-0.548991358,0.212641581,1.111699296,0.694897018,-0.096184606,-0.40573862,1.427433347,-0.269811843,-0.462879578,-0.309638472,-0.2160641,0.783764021,0.260316055,0.631396922,0.774109555,-0.290600376,-0.399457685,-0.49665656,-0.261531124
392,000990.SZ,诚志股份,2000/7/6,电子元器件,化工,2443386875,TRUE,37.35891648,2.047428187,1.367738718,-0.320783497,2.305883732,-0.025232548,-0.225318971,1.578888597,-0.251510526,0.851670088,1.674069843,-0.970798748,0.422628029,-0.269754691,-0.270328662,-0.367242849,0.112307834,1.697977984,-0.107646473,-0.61214265,0.337431579,-0.505511324,2.408114448,-0.149618654,-1.214734696,1.378219613,-0.196323653,-0.728795531,-0.284178487,-0.087162193,-0.541904006,-0.327177769,2.274482469,0.085488489,-0.800938223,0.484898678,-0.301104911,0.169042639,0.339981095,0.373036667,0.038366227,1.380582175,0.516495322,0.304322587,0.079910613,0.015221856,-0.497796776,0.621449466,-0.243576659,-0.170336067,1.185887866,1.771943441,2.2215387,1.894462142,0.079262526,-0.704509366,-0.814937491,1.216851638,1.809502054,-0.18017114,-0.737563553,0.491856151,-0.361620313,-0.230924542,1.611895043,2.38245439,2.482155768,0.303133988,0.124541185,0.861547244,0.649063429,0.753687458,-0.723078361,0.159642381,-0.366543681,-0.476834933,0.718103596,2.189363137,0.584781478,0.713081127
393,000993.SZ,闽东电力,2000/7/31,电力及公用事业,综合,1488270000,TRUE,4.87804878,-0.27343323,-0.289413144,-0.038685886,0.251851976,-0.755326784,1.597715041,0.546253593,-0.678109023,-0.337166869,-0.316895887,-1.004540352,-0.752777299,0.540915888,0.540700754,-0.258585884,-0.112009509,0.020969145,-0.188593102,-0.822193346,0.808279181,1.717235381,-1.172087308,-0.546432676,-0.25946544,0.434618791,0.718470428,0.510772643,0.023796751,0.592855915,0.529960772,0.252738987,0.69313412,-0.844250064,0.111930542,0.132796941,0.413615431,0.424744024,-0.462939864,-0.589809302,-0.236671902,-0.018042418,0.175376509,0.065195423,-0.483515521,-0.910138721,0.004741971,-0.385723736,-1.418702439,0.843246406,-0.040220368,-0.051349978,-0.171537405,-0.130718035,-1.032035258,1.609681275,1.956803244,0.254599344,-0.117781366,0.167908891,0.135660609,0.081041018,1.675402455,1.335720977,-0.241704345,0.512062035,-0.027410505,-0.027585051,-0.520146583,-0.14290132,0.097426731,-0.805484695,-0.117653618,-0.026952567,0.211603367,0.077023473,-0.352830183,-0.036581643,0.20881171,0.122855877
394,000995.SZ,皇台酒业,2000/8/7,食品饮料,食品饮料,741565440,TRUE,-1.19047619,1.389515312,1.281278889,-0.151787212,2.35144131,0.407131284,-0.006404278,-1.429922071,-0.452496115,0.051191588,0.267855697,-0.41404199,0.607473281,-1.611509244,-1.614008728,-2.072415072,-0.359258519,0.542673239,0.474232859,-0.117132084,1.705162247,2.368206115,-0.055822133,-0.136505362,-0.899709584,1.553852105,0.552439152,-1.132080444,-2.006076233,0.044650087,-0.950692721,-1.841686187,0.447435173,-0.876434915,0.236018651,0.609995769,0.406702931,0.070465405,-1.629652263,-1.519478012,-0.924030742,-0.345733177,-0.613984771,-0.704530772,-1.337083094,-0.650365498,-0.997565364,0.947003913,0.324624416,-0.948974124,1.733091353,2.306758161,2.508840816,2.374480645,0.2108227,-0.680559021,0.231811383,0.202607885,0.688764673,0.4677136,-0.512688321,-0.794630211,-2.136135831,-2.042306124,0.453165441,1.466957498,0.912498299,0.883046778,0.380500651,1.084951269,0.586817786,0.74786972,0.184223524,0.550175401,0.235678138,0.120551747,0.619822685,2.482090144,1.143775047,1.516255291
395,000997.SZ,新大陆,2000/8/7,计算机,计算机,1863888000,TRUE,30.45563549,-1.410139787,-0.650839525,1.290604766,0.921417155,-0.208897977,0.037479298,0.405477521,-0.624326831,-1.205001028,-0.634918179,1.935473501,-0.545404946,0.095671691,0.095727161,-0.364297844,-0.073198936,0.771501425,-0.080484374,-0.18126343,0.761265787,-0.8716202,-0.359633061,-0.275777535,0.808304745,0.622394214,-0.738260671,-1.004003985,0.215423168,-0.749282344,-0.771500214,-0.0892771,-0.393286123,-0.351661436,0.093017013,-1.173140928,0.393941863,0.453967422,-0.041257326,0.024491154,-0.291727255,-1.239603983,-0.164614738,-0.004624638,-0.268580669,2.203548668,1.039753263,0.409897682,-0.204539204,0.038974112,-0.730104575,-0.145912251,-0.610425173,-0.696798174,-0.431316436,-0.4081079,-0.175755099,-1.244451704,-1.786050443,0.212672186,-0.025947096,-0.559289855,-0.699487207,-0.24043226,-1.862756167,0.87547073,-0.27162168,-1.549378065,0.621861106,-0.026947501,0.447043176,0.429085846,-0.21380688,-1.058142689,-0.136255409,-0.020480018,-0.915158136,-0.373944659,-0.501481324,-0.874993585
396,000998.SZ,隆平高科,2000/12/11,农林牧渔,农林牧渔,4248720000,TRUE,3.395585739,1.005957805,0.166169661,-0.153338576,-0.078874221,-0.705298967,-0.739198335,-0.584771338,-0.651559852,-0.759394008,-0.338520941,-0.361701975,-0.579130221,-0.500119059,-0.500691917,0.258324826,0.186138233,0.538542944,-0.619238291,0.781966522,0.60598845,0.411889902,0.148619033,-0.214273294,-0.294283499,0.677112778,-0.574209845,-1.675330949,-0.303372146,2.146031664,-1.601723572,-0.126749825,0.203315316,-0.618186922,2.51124966,1.127673865,1.588438085,2.457480783,-0.543982011,-0.404786235,2.42264183,-0.041931129,0.466779442,1.387062128,0.187630016,2.764008589,0.976404685,0.278503339,-0.717556526,-0.90823602,1.786631976,0.779104072,0.423070347,0.653765211,-0.563999128,-0.375816029,-0.075362124,-1.555097093,2.137116928,-0.513375256,0.818751962,-0.003477827,-2.036749575,-1.009515203,2.583257324,-0.271953436,-0.634650502,-0.701901459,1.607643394,-0.696361292,-0.442992305,0.546810662,2.192095097,1.299611247,2.394296678,2.258998781,1.974780361,0.18623171,1.052791168,1.755252958
397,000999.SZ,三九医药,2000/3/9,医药,医药生物,14497509000,TRUE,-5.617243632,-1.662933474,-0.724385606,-2.008229249,-1.053716446,-0.883166638,-0.331062913,0.306054495,0.323199928,-0.026124236,-0.729200667,-1.278041872,-0.693690859,-0.408965828,-0.408999412,0.302686668,0.610462623,-1.489409447,-0.582611598,-0.887286171,-1.630687979,-0.316320268,-0.814782517,0.198176922,-0.169719518,0.692809447,0.752990609,1.242622899,0.279775299,0.97328094,0.459945591,-0.111959497,0.082622668,-0.466108136,-1.18870164,0.004794725,-0.383181237,-0.322858573,-0.22094841,-0.65619042,-0.482978023,0.617112965,0.585907649,-0.098395834,-0.136759048,0.502860628,-0.226240317,-2.318127913,-0.744500973,-0.486586873,0.576357786,-0.834889965,-0.374611279,0.264567371,-0.680225591,0.432463464,0.479497576,0.976657233,-0.284303577,-0.631135905,0.010745514,0.088603006,0.677515745,-0.118230233,1.965102016,-0.805101652,-0.263913373,1.299023411,-2.36800282,-0.957374501,0.413255376,-1.771252499,-0.807478014,-0.396849572,-0.416576097,-0.61684931,0.156636281,-0.7010602,0.818664924,0.879864655
398,001696.SZ,宗申动力,1997/3/6,汽车,汽车,4158141120,TRUE,-11.32075472,1.884043674,0.783711383,0.94050743,2.022031245,-0.896093077,-0.966021804,-1.275684505,-0.526646362,1.895539512,1.825095196,-1.389053758,-1.609421655,0.335590136,0.35926272,-0.009999805,0.225565917,1.632245016,-0.860231409,-0.406403798,-0.04344055,0.59652473,-0.956049947,-0.894174457,-2.300864221,0.204578683,0.100892435,1.770812652,1.501498668,0.334498044,1.118178104,0.820568038,0.154737639,-0.822931462,-0.245244641,-0.207091663,0.265352447,0.190005879,1.799275475,1.666055162,0.318582458,0.06532973,0.771784464,0.522286455,2.251969568,-0.362675662,1.732941826,1.114238081,-0.846778851,0.575853174,0.843030839,2.106804768,1.648910859,1.119925399,-1.32575007,-0.120081276,-0.24499513,0.107036204,1.23796967,-0.572928519,-0.40395333,-0.400261115,0.387973129,0.291930693,0.147562025,0.306507181,1.692866502,1.109464397,0.902499459,1.858143697,0.780309322,0.675629047,-0.409040778,-0.474130856,-0.120460297,-0.23153272,0.369426484,0.38059816,0.492749439,0.642416645
399,001896.SZ,豫能控股,1998/1/22,电力及公用事业,公用事业,1578100000,TRUE,-1.308900524,-0.012059959,2.347131793,-0.388221218,-0.638910671,-1.553349413,-1.087750912,1.745832652,-0.200322613,-0.195518434,-0.363032698,-1.024138022,-0.345743835,-2.093382086,-2.091270225,-2.265395093,-0.091872714,-0.33540507,-1.406086861,-0.11484877,-1.030625214,0.699475995,-0.682510825,-0.711611169,0.272421661,-0.753429654,-1.873188348,-2.159371919,-2.326028933,2.355503903,-2.005943902,-2.128860705,-0.946380629,-0.792152814,-1.140090788,-1.09602681,-0.838220923,-0.576510108,-0.269673698,-0.168876047,-1.015821612,-0.514577465,-0.744326228,-0.672645859,-0.36457088,1.368887171,-0.583988338,1.626173733,-1.308405276,-2.179841214,-0.386573007,-0.460974974,-0.524821454,-0.440078465,-0.711790992,-3.030761469,-3.385308244,0.021098886,-0.085746523,0.12055775,-0.290375189,-0.71492408,-1.993256717,-2.200937917,0.058426935,-0.699955518,0.868657546,-0.263408573,0.45907158,1.692537403,1.94969415,1.641706891,-1.209763679,-0.890028465,-1.052965097,-0.993980307,-0.372782349,-0.577179237,-0.331168725,-0.183564027
400,002001.SZ,新和成,2004/6/25,医药,医药生物,9868431000,TRUE,8.194444444,0.773297167,1.071863422,1.323754364,1.305326843,-0.137163649,-0.551039277,-0.72176327,0.833261333,1.062622565,1.300896321,1.575215368,0.134197576,2.611364362,2.614841215,1.684787597,0.478305938,2.315205212,-0.400826871,-0.662115365,2.248178964,0.653380883,0.97236174,0.776425521,2.025624891,0.700436059,1.766904364,1.60491984,1.852667004,1.879917821,1.625336101,2.163993895,0.726831171,-0.362881958,2.506080024,2.627069809,2.824548129,2.241149696,0.301024367,0.372837686,1.185382305,1.227301568,1.546702404,1.735250112,0.417905642,0.987574635,-0.204927908,1.740424588,-0.452109375,2.636363535,2.212963632,2.088114491,2.522470118,2.755934794,-0.239539852,1.878956195,1.46893052,-2.579019386,1.625630545,-0.857706728,0.018949154,-0.269921354,1.431375462,1.556652544,1.990537819,0.393328164,0.17033104,-1.527788554,1.833405288,0.785615929,1.14783722,2.166718077,3.086816725,3.33220563,3.569015461,3.712847378,1.441186028,2.301222772,2.163352068,0.854943942
401,002003.SZ,伟星股份,2004/6/25,纺织服装,纺织服装,2543748429,TRUE,-6.593406593,0.830289571,-0.435529195,0.025999769,0.416667536,-0.772663426,-0.880982002,-1.087357114,-0.362389415,2.044670933,1.78702946,-0.349397569,-0.590030378,0.658280738,0.659216982,0.626969853,0.183145745,0.249308941,-0.811905354,-1.282702162,0.084097704,-0.149761253,0.446522167,-0.075638194,-0.223068864,-0.858345114,0.313778329,2.499225772,1.682274716,-0.018611614,2.2458006,0.922695377,0.944906311,-0.551946718,-1.867980898,-1.247394417,-1.089057106,0.583439494,1.169151679,0.784175455,-0.427804814,-0.076602339,0.297878817,0.014627346,0.308859663,-1.113935863,-0.072491187,-0.531751094,-0.310635608,1.027254167,-0.832352881,-0.264974487,-0.605687186,-0.719215297,-0.58404001,1.163679789,1.231598632,-0.569410886,1.062187287,-0.311026661,-0.031401149,0.044856885,1.106698051,0.869384363,0.603085016,0.587042894,0.978126361,0.634483084,-1.275838517,0.296936663,-0.37943842,-0.574713983,-1.402670697,-1.113416848,-1.052078982,-1.158537299,-1.091241362,-0.554296232,-0.718765594,-0.880748552
402,002004.SZ,华邦制药,2004/6/25,医药,化工,1767480000,TRUE,24.63343109,0.577121698,0.425672596,0.180857268,-0.380088788,-0.110848194,0.306006607,-0.626865231,-0.010253306,1.364892774,0.775175861,-0.574344151,-0.640296561,1.51797456,1.519664829,-0.550818483,-0.112593628,-0.700459925,-0.223572873,-1.321866601,0.345344287,-1.066462321,-0.453282383,-0.02365274,-0.275410443,0.141093012,-0.583885534,0.739103806,1.269628348,-0.498696035,0.539781713,1.047308446,-1.009477971,-0.501570168,0.719299212,1.350056585,0.534598028,0.127068275,-0.569837078,-0.717348624,1.254550793,1.519519479,0.938756782,0.555870479,-0.53137161,0.828992834,-0.843726062,0.563646533,-0.353379353,1.653307298,0.229051151,-0.570394359,-0.0066712,0.211433589,-0.67595095,2.219170595,2.243988372,0.062929678,-0.128771112,0.293400535,0.06377232,-0.484587796,1.100731722,2.303082438,-1.467936564,-0.947002697,1.219408051,0.745967554,1.114578667,-0.421441096,0.746078666,0.167931816,0.547033463,1.076369859,0.48396394,0.189326434,0.043706655,-0.61284102,0.145538623,0.007769281
403,002005.SZ,德豪润达,2004/6/25,家电,电子,982528000,TRUE,66.87697161,-0.573660806,0.689197882,0.144818031,-0.683460282,-0.011003373,0.573881641,1.132240655,-0.174054717,0.201942069,-0.066913297,-0.513079259,1.061180652,0.28990129,0.289733087,2.057857624,-0.330601239,-0.546169649,-0.238591023,-0.610634584,-1.279693427,0.15644653,1.452377597,-0.048939269,-0.636169988,-2.057972534,0.139081771,0.969905561,-0.102323844,0.067950579,1.640967913,0.139246551,-0.163093837,1.507526644,-0.189399652,-0.333154839,0.016385641,1.397252487,1.377724734,0.399286038,-0.507871114,-0.401373749,-0.534111787,-0.547735086,-1.26573,0.64309182,-0.648430346,0.498222611,-0.187280969,0.513628376,-0.207061017,-0.540523991,-0.371271858,-0.25982221,0.939371792,-0.196990479,-0.219861163,-2.294062455,-0.41143848,0.8242085,-0.320731555,-0.254466975,0.451274135,0.263629652,-0.918596655,-0.370704872,-0.234695809,-0.129202507,0.050223591,1.387038992,0.993644479,0.215852888,-0.140117161,-0.323067297,-0.368863714,-0.378127928,-0.081170217,-0.252940552,-0.185232561,0.004974891
404,002006.SZ,精工科技,2004/6/25,机械,机械设备,982080000,TRUE,2.3977433,-0.480486977,1.328181339,-0.507286168,0.09544098,-0.359033343,-0.819296996,-0.785210397,0.470227216,-0.341116339,-0.185429045,-0.807148962,1.408389267,-0.577271951,-0.578161804,-0.968743936,-0.245841135,0.162168061,-0.374387565,-0.46184869,0.112354839,1.013096758,1.33329807,-0.177461662,-0.397449764,-0.099623811,-0.834749699,-0.487424176,-0.141807399,-1.127862457,-0.518198177,-0.551378842,-0.954134087,-0.31770108,1.06248274,1.028166908,0.940675579,0.016841082,-0.254552313,-0.678395721,0.736452148,0.971299676,0.845106922,0.663239866,-0.045131213,-0.121949354,-1.04791119,0.942911396,-0.371147127,-0.393234729,0.734827288,1.035338463,0.86022556,0.676860648,1.798988642,0.172610352,0.198198505,-0.545878854,0.411427059,0.52011773,-0.659925844,-0.313567168,0.253266618,-0.151683214,0.868108002,0.171804135,0.156671256,-1.126089479,1.468542161,-0.304063064,0.01912897,1.433803248,1.364318736,1.953283177,1.736611481,1.451600272,1.198761414,1.39823934,0.790972127,1.249563615
